Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail, UpperBound, LowerBound, BasePeriod, Source,FootNote,Nature,Units,[Location],[Reporting Type]
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","686","Senegal","2013","17.31","2013","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","686","Senegal","2014","0.12","2014","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","686","Senegal","2015","30.32","2015","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","686","Senegal","2016","320.89","2016","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","690","Seychelles","2011","0.01","2011","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","690","Seychelles","2014","0.08","2014","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","690","Seychelles","2015","0.04","2015","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","690","Seychelles","2016","0.67","2016","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","694","Sierra Leone","2004","23.71","2004","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","694","Sierra Leone","2005","54.10","2005","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","694","Sierra Leone","2006","0.01","2006","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","694","Sierra Leone","2007","14.92","2007","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","694","Sierra Leone","2008","14.94","2008","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","694","Sierra Leone","2009","0.05","2009","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","694","Sierra Leone","2010","8.92","2010","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","694","Sierra Leone","2014","8.08","2014","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","694","Sierra Leone","2016","28.07","2016","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","704","Viet Nam","2000","0.01","2000","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","704","Viet Nam","2001","99.83","2001","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","704","Viet Nam","2002","38.48","2002","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","704","Viet Nam","2003","0.17","2003","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","704","Viet Nam","2004","220.82","2004","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","704","Viet Nam","2005","4.91","2005","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","704","Viet Nam","2006","1.38","2006","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","704","Viet Nam","2007","0.05","2007","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","704","Viet Nam","2008","184.40","2008","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","704","Viet Nam","2009","426.80","2009","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","704","Viet Nam","2010","89.82","2010","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","704","Viet Nam","2011","260.15","2011","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","704","Viet Nam","2012","1.37","2012","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","704","Viet Nam","2013","86.49","2013","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","704","Viet Nam","2014","233.82","2014","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","704","Viet Nam","2015","6.07","2015","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","704","Viet Nam","2016","289.59","2016","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","706","Somalia","2013","3.23","2013","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","706","Somalia","2015","0.29","2015","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","706","Somalia","2016","0.78","2016","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","710","South Africa","2000","0.37","2000","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","710","South Africa","2001","1.15","2001","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","710","South Africa","2002","24.06","2002","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","710","South Africa","2004","0.04","2004","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","710","South Africa","2005","12.29","2005","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","710","South Africa","2006","7.46","2006","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","710","South Africa","2007","1.11","2007","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","710","South Africa","2008","1.10","2008","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","710","South Africa","2009","0.09","2009","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","710","South Africa","2010","250.18","2010","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","710","South Africa","2011","253.95","2011","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","710","South Africa","2012","458.67","2012","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","710","South Africa","2013","318.83","2013","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","710","South Africa","2014","191.15","2014","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","710","South Africa","2015","688.14","2015","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","710","South Africa","2016","194.78","2016","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","716","Zimbabwe","2000","0.03","2000","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","716","Zimbabwe","2001","0.27","2001","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","716","Zimbabwe","2003","0.01","2003","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","716","Zimbabwe","2005","0.47","2005","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","716","Zimbabwe","2009","0.02","2009","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","716","Zimbabwe","2011","1.05","2011","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","716","Zimbabwe","2013","304.79","2013","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","716","Zimbabwe","2014","0.05","2014","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
"7","7.a","7.a.1","EG_IFF_RANDN","International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2016 United States dollars)","716","Zimbabwe","2016","0.03","2016","","","","DAC Statistics database, 2019, The Organisation for Economic Co-operation and Development (OECD) and IRENA Public Finance Database, 2019, The international Renewable Energy Agency (IRENA)","Commitments by recipient country, in million USD at 2016 prices and exchange rates (using donor country deflators)","G","CON_USD_M","","G"
